"","season","week","celebrity_name","id","percent_judge_score","winner","ballroom_partner","celebrity_industry","celebrity_homestate","celebrity_homecountry/region","celebrity_age_during_season","placement","elim_week","eliminated","finale","fan_mean","fan_lo","fan_hi","ratings","total_votes","fan_estimate_total"
"393",30,6,"Jimmie Allen",10,0.104395604395604,0,"Emma Slater","Singer/Rapper","Delaware","United States",36,7,8,0,0,0.0740733398651456,0.0109869289409807,0.216297614854078,4.86,2.43,0.359996431744608
"394",30,6,"Olivia Jade",11,0.0989010989010989,0,"Valentin Chmerkovskiy","Social Media Personality","California","United States",21,8,8,0,0,0.111309764638867,0.0164073315236459,0.32110725884024,4.86,2.43,0.540965456144894
"395",30,6,"Kenya Moore",14,0.0879120879120879,0,"Brandon Armstrong","TV Personality","Michigan","United States",50,10,6,1,0,0.0670597016989704,0.00906854551405251,0.207324993452068,4.86,2.43,0.325910150256996
"396",30,6,"Cody Rigsby",8,0.0989010989010989,0,"Cheryl Burke","Fitness Instructor","California","United States",34,3,10,0,0,0.107888249877358,0.017279773601051,0.293070596385836,4.86,2.43,0.524336894403961
"397",30,6,"Amanda Kloots",15,0.104395604395604,0,"Alan Bersten","TV Personality","Ohio","United States",39,4,10,0,0,0.107348783319451,0.0162927727721677,0.302572446297346,4.86,2.43,0.521715086932534
"398",30,6,"Suni Lee",6,0.0989010989010989,0,"Sasha Farber","Athlete","Minnesota","United States",18,5,9,0,0,0.118316428030584,0.0192330451701171,0.331896483575428,4.86,2.43,0.575017840228638
"399",30,6,"Mike ""The Miz"" Mizanin",5,0.0934065934065934,0,"Witney Carson","Athlete","Ohio","United States",40,9,7,0,0,0.0700112320867824,0.0102167164879403,0.207346824868323,4.86,2.43,0.340254587941763
"400",30,7,"Jimmie Allen",10,0.116207951070336,0,"Emma Slater","Singer/Rapper","Delaware","United States",36,7,8,0,0,0.0793463605584988,0.0118439566316872,0.229383816052283,4.79,2.395,0.38006906707521
"401",30,7,"Cody Rigsby",8,0.110091743119266,0,"Cheryl Burke","Fitness Instructor","California","United States",34,3,10,0,0,0.115768487956028,0.0182401302150124,0.315129235437555,4.79,2.395,0.554531057309376
"402",30,7,"JoJo Siwa",12,0.119266055045872,0,"Jenna Johnson","Social Media Personality","Nebraska","United States",18,2,10,0,0,0.11492626658475,0.0174273338315137,0.326760545335843,4.79,2.395,0.550496816940954
"403",30,7,"Melora Hardin",3,0.116207951070336,0,"Artem Chigvintsev","Actor/Actress","Texas","United States",54,6,9,0,0,0.0876272849148847,0.0134588916722724,0.250127041914919,4.79,2.395,0.419734694742298
"404",30,7,"Mike ""The Miz"" Mizanin",5,0.0978593272171254,0,"Witney Carson","Athlete","Ohio","United States",40,9,7,1,0,0.0751644910388694,0.0107731309011525,0.21939321462829,4.79,2.395,0.360037912076184
"405",30,7,"Amanda Kloots",15,0.103975535168196,0,"Alan Bersten","TV Personality","Ohio","United States",39,4,10,0,0,0.114946884336424,0.0173037920245238,0.32013209379303,4.79,2.395,0.55059557597147
"406",30,7,"Iman Shumpert",7,0.103975535168196,1,"Daniella Karagach","Athlete","Illinois","United States",31,1,NA,0,0,0.166053069466092,0.0293392251053725,0.420340162118006,4.79,2.395,0.795394202742582
"407",30,7,"Olivia Jade",11,0.128440366972477,0,"Valentin Chmerkovskiy","Social Media Personality","California","United States",21,8,8,0,0,0.119271521535647,0.0175363859742577,0.344357828244317,4.79,2.395,0.571310588155747
"408",30,7,"Suni Lee",6,0.103975535168196,0,"Sasha Farber","Athlete","Minnesota","United States",18,5,9,0,0,0.126895633608806,0.0203995179913744,0.346431567991205,4.79,2.395,0.607830084986181
"409",30,8,"Jimmie Allen",10,0.103896103896104,0,"Emma Slater","Singer/Rapper","Delaware","United States",36,7,8,1,0,0.0859694865135132,0.0127459475335164,0.249167525792729,4.72,2.36,0.405775976343782
"410",30,8,"Melora Hardin",3,0.136363636363636,0,"Artem Chigvintsev","Actor/Actress","Texas","United States",54,6,9,0,0,0.0948576052962956,0.0145542667163831,0.270675778254633,4.72,2.36,0.447727896998515
"411",30,8,"Cody Rigsby",8,0.123376623376623,0,"Cheryl Burke","Fitness Instructor","California","United States",34,3,10,0,0,0.125248643099045,0.0199907320529579,0.341404173896748,4.72,2.36,0.591173595427492
"412",30,8,"JoJo Siwa",12,0.133116883116883,0,"Jenna Johnson","Social Media Personality","Nebraska","United States",18,2,10,0,0,0.124470784475408,0.0189079540233151,0.349940635751064,4.72,2.36,0.587502102723928
"413",30,8,"Iman Shumpert",7,0.113636363636364,1,"Daniella Karagach","Athlete","Illinois","United States",31,1,NA,0,0,0.179574220475715,0.0322428576292716,0.456798189533326,4.72,2.36,0.847590320645377
"414",30,8,"Olivia Jade",11,0.116883116883117,0,"Valentin Chmerkovskiy","Social Media Personality","California","United States",21,8,8,1,0,0.12876762381639,0.0191963551737958,0.367686989153787,4.72,2.36,0.60778318441336
"415",30,8,"Amanda Kloots",15,0.136363636363636,0,"Alan Bersten","TV Personality","Ohio","United States",39,4,10,0,0,0.123978802136963,0.0188485298853577,0.342193688993316,4.72,2.36,0.585179946086465
"416",30,8,"Suni Lee",6,0.136363636363636,0,"Sasha Farber","Athlete","Minnesota","United States",18,5,9,0,0,0.13713283418667,0.0221699032529037,0.373513067596056,4.72,2.36,0.647266977361084
"417",30,9,"Melora Hardin",3,0.15929203539823,0,"Artem Chigvintsev","Actor/Actress","Texas","United States",54,6,9,1,0,0.121799820598847,0.0187546622979302,0.347322289710963,4.81,2.405,0.585857137080452
"418",30,9,"Iman Shumpert",7,0.165929203539823,1,"Daniella Karagach","Athlete","Illinois","United States",31,1,NA,0,0,0.22763594458952,0.0417496744384378,0.545970115082114,4.81,2.405,1.09492889347559
"419",30,9,"Cody Rigsby",8,0.157079646017699,0,"Cheryl Burke","Fitness Instructor","California","United States",34,3,10,0,0,0.159910605323938,0.0262610339561819,0.421244750419383,4.81,2.405,0.76917001160814
"420",30,9,"JoJo Siwa",12,0.176991150442478,0,"Jenna Johnson","Social Media Personality","Nebraska","United States",18,2,10,0,0,0.158426183252308,0.0248539852923849,0.430954553443999,4.81,2.405,0.762029941443599
"421",30,9,"Suni Lee",6,0.165929203539823,0,"Sasha Farber","Athlete","Minnesota","United States",18,5,9,1,0,0.174092176061718,0.0291423888549535,0.461113743292378,4.81,2.405,0.837383366856865
"422",30,9,"Amanda Kloots",15,0.174778761061947,0,"Alan Bersten","TV Personality","Ohio","United States",39,4,10,0,0,0.15813527017367,0.0245800700640649,0.420612714408166,4.81,2.405,0.76063064953535
"423",34,1,"Corey Feldman",1,0.0548780487804878,0,"Jenna Johnson","Actor/Actress","California","United States",54,13,2,0,0,0.0469547674580226,0.00551414567677593,0.149488476504497,5.28,2.64,0.24792117217836
"424",34,1,"Hilaria Baldwin",8,0.0853658536585366,0,"Gleb Savchenko","Entrepreneur","New York","United States",41,11,4,0,0,0.0497962064520171,0.00624292218007774,0.154036622741692,5.28,2.64,0.26292397006665
"425",34,1,"Danielle Fishel",2,0.0731707317073171,0,"Pasha Pashkov","Actor/Actress","California","United States",44,8,8,0,0,0.057458356413085,0.00845622952618252,0.168096028902805,5.28,2.64,0.303380121861089
"426",34,1,"Robert Irwin",7,0.0914634146341463,1,"Witney Carson (Xoshitl Gomez week 9)","Conservationist",NA,"Australia",22,1,NA,0,0,0.130677620102555,0.0208767440166549,0.35980053667116,5.28,2.64,0.689977834141489
"427",34,1,"Baron Davis",4,0.0609756097560976,0,"Britt Stewart","Athlete","California","United States",46,13,2,0,0,0.0728675179027558,0.0089816712729255,0.225311025282507,5.28,2.64,0.38474049452655
"428",34,1,"Whitney Leavitt",13,0.0914634146341463,0,"Mark Ballas","TV Personality","Utah","United States",32,6,10,0,0,0.0635780059588406,0.0100778339996312,0.181637739688185,5.28,2.64,0.335691871462679
"429",34,1,"Elaine Hendrix",3,0.0731707317073171,0,"Alan Bersten (Rashad Jennings week 9)","Actor/Actress","Georgia","United States",55,5,11,0,0,0.0903519167663317,0.0144061801598493,0.257221009483039,5.28,2.64,0.477058120526231
"430",34,1,"Dylan Efron",14,0.0609756097560976,0,"Daniella Karagach (Rumer Willis week 9)","TV Personality","California","United States",33,4,11,0,0,0.0917973856739905,0.0137457120077154,0.268318234990942,5.28,2.64,0.48469019635867
"431",34,1,"Jen Affleck",12,0.0731707317073171,0,"Jan Ravnik","TV Personality","Utah","United States",26,9,7,0,0,0.0543085972423773,0.00721305069391812,0.164330149397312,5.28,2.64,0.286749393439752
"432",34,1,"Scott Hoying",10,0.0609756097560976,0,"Rylee Arnold","Singer/Rapper","California","United States",34,10,6,0,0,0.051568680293382,0.00682954370964271,0.154529574943348,5.28,2.64,0.272282631949057
"433",34,1,"Alix Earle",11,0.0792682926829268,0,"Val Chmerkovskiy (Joey Graziadei week 9)","Social media personality","Florida","United States",24,2,11,0,0,0.0880458360678453,0.0148378088347238,0.239250831554323,5.28,2.64,0.464882014438223
"434",34,1,"Jordan Chiles",5,0.0609756097560976,0,"Ezra Sosa (Apolo Anton Ohno week 9)","Athlete","Texas","United States",24,3,11,0,0,0.0911967949084183,0.0141584980872401,0.261724298426963,5.28,2.64,0.481519077116449
"435",34,1,"Andy Richter",6,0.0548780487804878,0,"Emma Slater/Kaitlyn Bristowe (week 9)","Comedian","California","United States",59,7,9,0,0,0.0633320181901813,0.00882286937191853,0.188731710546958,5.28,2.64,0.334393056044157
"436",34,1,"Lauren Jauregui",9,0.0792682926829268,0,"Brandon Armstrong","Singer/Rapper","Florida","United States",29,12,3,0,0,0.0480662965701978,0.0061067393684431,0.145566092877984,5.28,2.64,0.253790045890645
"437",34,10,"Elaine Hendrix",3,0.165697674418605,0,"Alan Bersten (Rashad Jennings week 9)","Actor/Actress","Georgia","United States",55,5,11,0,0,0.163939160436285,0.0262284051854705,0.439782952912078,7.22,3.61,1.18364073834998
"438",34,10,"Whitney Leavitt",13,0.168604651162791,0,"Mark Ballas","TV Personality","Utah","United States",32,6,10,1,0,0.116825942628199,0.0182141286106624,0.320982153438561,7.22,3.61,0.8434833057756
"439",34,10,"Robert Irwin",7,0.171511627906977,1,"Witney Carson (Xoshitl Gomez week 9)","Conservationist",NA,"Australia",22,1,NA,0,0,0.2305676118854,0.0412682880743245,0.564736979698036,7.22,3.61,1.66469815781259
"440",34,10,"Jordan Chiles",5,0.165697674418605,0,"Ezra Sosa (Apolo Anton Ohno week 9)","Athlete","Texas","United States",24,3,11,0,0,0.163795179489591,0.0264315767790157,0.448102909526056,7.22,3.61,1.18260119591484
"441",34,10,"Dylan Efron",14,0.159883720930233,0,"Daniella Karagach (Rumer Willis week 9)","TV Personality","California","United States",33,4,11,0,0,0.163758960596944,0.0249038371986761,0.437533240833679,7.22,3.61,1.18233969550993
"442",34,10,"Alix Earle",11,0.168604651162791,0,"Val Chmerkovskiy (Joey Graziadei week 9)","Social media personality","Florida","United States",24,2,11,0,0,0.161113144963581,0.0272367164404486,0.423536460869169,7.22,3.61,1.16323690663706
"443",34,11,"Jordan Chiles",5,0.200903117978251,0,"Ezra Sosa (Apolo Anton Ohno week 9)","Athlete","Texas","United States",24,3,11,1,1,0.185414176179938,0.0306581689352692,0.493912217732786,9.43,4.715,1.74845568137681
"444",34,11,"Robert Irwin",7,0.200903117978251,1,"Witney Carson (Xoshitl Gomez week 9)","Conservationist",NA,"Australia",22,1,NA,0,1,0.259547514409884,0.0480267680959433,0.618691258918734,9.43,4.715,2.4475330608852
"445",34,11,"Alix Earle",11,0.203160912923878,0,"Val Chmerkovskiy (Joey Graziadei week 9)","Social media personality","Florida","United States",24,2,11,1,1,0.183538329002339,0.0300702260667868,0.470507475561196,9.43,4.715,1.73076644249205
"446",34,11,"Elaine Hendrix",3,0.196387528086996,0,"Alan Bersten (Rashad Jennings week 9)","Actor/Actress","Georgia","United States",55,5,11,1,1,0.185573216002807,0.0304531322645981,0.490523045843117,9.43,4.715,1.74995542690647
"447",34,11,"Dylan Efron",14,0.198645323032624,0,"Daniella Karagach (Rumer Willis week 9)","TV Personality","California","United States",33,4,11,1,1,0.185926764405033,0.0283549240850835,0.490958280721697,9.43,4.715,1.75328938833946
"448",34,2,"Robert Irwin",7,0.079136690647482,1,"Witney Carson (Xoshitl Gomez week 9)","Conservationist",NA,"Australia",22,1,NA,0,0,0.130677620102555,0.0208767440166549,0.35980053667116,5.46,2.73,0.713499805759948
"449",34,2,"Elaine Hendrix",3,0.0755395683453237,0,"Alan Bersten (Rashad Jennings week 9)","Actor/Actress","Georgia","United States",55,5,11,0,0,0.0903519167663317,0.0144061801598493,0.257221009483039,5.46,2.73,0.493321465544171
"450",34,2,"Dylan Efron",14,0.0719424460431655,0,"Daniella Karagach (Rumer Willis week 9)","TV Personality","California","United States",33,4,11,0,0,0.0917973856739905,0.0137457120077154,0.268318234990942,5.46,2.73,0.501213725779988
"451",34,2,"Jen Affleck",12,0.079136690647482,0,"Jan Ravnik","TV Personality","Utah","United States",26,9,7,0,0,0.0543085972423773,0.00721305069391812,0.164330149397312,5.46,2.73,0.29652494094338
"452",34,2,"Whitney Leavitt",13,0.079136690647482,0,"Mark Ballas","TV Personality","Utah","United States",32,6,10,0,0,0.0635780059588406,0.0100778339996312,0.181637739688185,5.46,2.73,0.34713591253527
"453",34,2,"Lauren Jauregui",9,0.0755395683453237,0,"Brandon Armstrong","Singer/Rapper","Florida","United States",29,12,3,0,0,0.0480662965701978,0.0061067393684431,0.145566092877984,5.46,2.73,0.26244197927328
"454",34,2,"Jordan Chiles",5,0.079136690647482,0,"Ezra Sosa (Apolo Anton Ohno week 9)","Athlete","Texas","United States",24,3,11,0,0,0.0911967949084183,0.0141584980872401,0.261724298426963,5.46,2.73,0.497934500199964
"455",34,2,"Danielle Fishel",2,0.0683453237410072,0,"Pasha Pashkov","Actor/Actress","California","United States",44,8,8,0,0,0.057458356413085,0.00845622952618252,0.168096028902805,5.46,2.73,0.313722626015444
"456",34,2,"Baron Davis",4,0.0647482014388489,0,"Britt Stewart","Athlete","California","United States",46,13,2,1,0,0.0728675179027558,0.0089816712729255,0.225311025282507,5.46,2.73,0.397856647749046
"457",34,2,"Corey Feldman",1,0.0539568345323741,0,"Jenna Johnson","Actor/Actress","California","United States",54,13,2,1,0,0.0469547674580226,0.00551414567677593,0.149488476504497,5.46,2.73,0.256373030320804
"458",34,2,"Alix Earle",11,0.0755395683453237,0,"Val Chmerkovskiy (Joey Graziadei week 9)","Social media personality","Florida","United States",24,2,11,0,0,0.0880458360678453,0.0148378088347238,0.239250831554323,5.46,2.73,0.480730264930435
"459",34,2,"Hilaria Baldwin",8,0.0755395683453237,0,"Gleb Savchenko","Entrepreneur","New York","United States",41,11,4,0,0,0.0497962064520171,0.00624292218007774,0.154036622741692,5.46,2.73,0.271887287228013
"460",34,2,"Andy Richter",6,0.0575539568345324,0,"Emma Slater/Kaitlyn Bristowe (week 9)","Comedian","California","United States",59,7,9,0,0,0.0633320181901813,0.00882286937191853,0.188731710546958,5.46,2.73,0.34579281931839
"461",34,2,"Scott Hoying",10,0.0647482014388489,0,"Rylee Arnold","Singer/Rapper","California","United States",34,10,6,0,0,0.051568680293382,0.00682954370964271,0.154529574943348,5.46,2.73,0.281564994401866
"462",34,3,"Dylan Efron",14,0.0894941634241245,0,"Daniella Karagach (Rumer Willis week 9)","TV Personality","California","United States",33,4,11,0,0,0.104044031470808,0.0156869957678282,0.300789539003146,5.82,2.91,0.605536263160104
"463",34,3,"Elaine Hendrix",3,0.0817120622568093,0,"Alan Bersten (Rashad Jennings week 9)","Actor/Actress","Georgia","United States",55,5,11,0,0,0.102693737554928,0.0167940280500238,0.286017365659832,5.82,2.91,0.59767755256968
"464",34,3,"Jordan Chiles",5,0.0933852140077821,0,"Ezra Sosa (Apolo Anton Ohno week 9)","Athlete","Texas","United States",24,3,11,0,0,0.103731349971845,0.0158619293851396,0.296796023803934,5.82,2.91,0.603716456836136
"465",34,3,"Whitney Leavitt",13,0.0933852140077821,0,"Mark Ballas","TV Personality","Utah","United States",32,6,10,0,0,0.0724359033072991,0.0116127157402987,0.204186534037976,5.82,2.91,0.421576957248481
"466",34,3,"Lauren Jauregui",9,0.0700389105058366,0,"Brandon Armstrong","Singer/Rapper","Florida","United States",29,12,3,1,0,0.0548041185530471,0.0068634507077274,0.169225447265775,5.82,2.91,0.318959969978734
"467",34,3,"Scott Hoying",10,0.0856031128404669,0,"Rylee Arnold","Singer/Rapper","California","United States",34,10,6,0,0,0.0588327975626638,0.00768335874540802,0.17751119781889,5.82,2.91,0.342406881814703
"468",34,3,"Alix Earle",11,0.0894941634241245,0,"Val Chmerkovskiy (Joey Graziadei week 9)","Social media personality","Florida","United States",24,2,11,0,0,0.0999771734444671,0.0169779203563166,0.270635606446692,5.82,2.91,0.581867149446799
"469",34,3,"Danielle Fishel",2,0.0817120622568093,0,"Pasha Pashkov","Actor/Actress","California","United States",44,8,8,0,0,0.0654868007753925,0.0095593616571809,0.191976620898168,5.82,2.91,0.381133180512784
"470",34,3,"Robert Irwin",7,0.0856031128404669,1,"Witney Carson (Xoshitl Gomez week 9)","Conservationist",NA,"Australia",22,1,NA,0,0,0.147616339579954,0.0241838181843056,0.39378963173995,5.82,2.91,0.85912709635533
"471",34,3,"Andy Richter",6,0.0700389105058366,0,"Emma Slater/Kaitlyn Bristowe (week 9)","Comedian","California","United States",59,7,9,0,0,0.0718344249757848,0.00994662277803581,0.212524857056693,5.82,2.91,0.418076353359068
"472",34,3,"Hilaria Baldwin",8,0.0856031128404669,0,"Gleb Savchenko","Entrepreneur","New York","United States",41,11,4,0,0,0.0567171429783058,0.00696520441725017,0.175709300801764,5.82,2.91,0.33009377213374
"473",34,3,"Jen Affleck",12,0.0739299610894942,0,"Jan Ravnik","TV Personality","Utah","United States",26,9,7,0,0,0.0618261798255055,0.00844733983087888,0.184694671540744,5.82,2.91,0.359828366584442
"474",34,4,"Elaine Hendrix",3,0.0967741935483871,0,"Alan Bersten (Rashad Jennings week 9)","Actor/Actress","Georgia","United States",55,5,11,0,0,0.108630653108387,0.0176514358154222,0.305227994453981,5.88,2.94,0.638748240277318
"475",34,4,"Robert Irwin",7,0.0887096774193548,1,"Witney Carson (Xoshitl Gomez week 9)","Conservationist",NA,"Australia",22,1,NA,0,0,0.155674022129539,0.0261370840319575,0.417900899925142,5.88,2.94,0.915363250121691
"476",34,4,"Whitney Leavitt",13,0.100806451612903,0,"Mark Ballas","TV Personality","Utah","United States",32,6,10,0,0,0.0766961284101485,0.0122947751141067,0.217992514512795,5.88,2.94,0.450973235051673
"477",34,4,"Jordan Chiles",5,0.0967741935483871,0,"Ezra Sosa (Apolo Anton Ohno week 9)","Athlete","Texas","United States",24,3,11,0,0,0.109564078040072,0.0169419795173446,0.312278240399111,5.88,2.94,0.644236778875625
"478",34,4,"Hilaria Baldwin",8,0.092741935483871,0,"Gleb Savchenko","Entrepreneur","New York","United States",41,11,4,1,0,0.0602367760859004,0.00722897739705886,0.188557161958543,5.88,2.94,0.354192243385094
"479",34,4,"Jen Affleck",12,0.092741935483871,0,"Jan Ravnik","TV Personality","Utah","United States",26,9,7,0,0,0.065592197556865,0.00895673074486724,0.196386941349502,5.88,2.94,0.385682121634366
"480",34,4,"Danielle Fishel",2,0.0846774193548387,0,"Pasha Pashkov","Actor/Actress","California","United States",44,8,8,0,0,0.069374101156917,0.0100641969376129,0.202921628402709,5.88,2.94,0.407919714802672
"481",34,4,"Scott Hoying",10,0.0846774193548387,0,"Rylee Arnold","Singer/Rapper","California","United States",34,10,6,0,0,0.0623584560902766,0.00805166071858803,0.187535692445269,5.88,2.94,0.366667721810826
"482",34,4,"Alix Earle",11,0.0967741935483871,0,"Val Chmerkovskiy (Joey Graziadei week 9)","Social media personality","Florida","United States",24,2,11,0,0,0.105867158184247,0.0179541831236461,0.283987386331483,5.88,2.94,0.622498890123373
"483",34,4,"Dylan Efron",14,0.092741935483871,0,"Daniella Karagach (Rumer Willis week 9)","TV Personality","California","United States",33,4,11,0,0,0.109835609970012,0.016800050973811,0.313319635463578,5.88,2.94,0.64583338662367
"484",34,4,"Andy Richter",6,0.0725806451612903,0,"Emma Slater/Kaitlyn Bristowe (week 9)","Comedian","California","United States",59,7,9,0,0,0.0761708192676345,0.010462524646359,0.225367247372124,5.88,2.94,0.447884417293691
"485",34,5,"Robert Irwin",7,0.111821086261981,1,"Witney Carson (Xoshitl Gomez week 9)","Conservationist",NA,"Australia",22,1,NA,0,0,0.165110197835984,0.0281198956354489,0.43565589844935,5.98,2.99,0.987358983059184
"486",34,5,"Whitney Leavitt",13,0.105431309904153,0,"Mark Ballas","TV Personality","Utah","United States",32,6,10,0,0,0.0818685658797186,0.0128816440628814,0.229335952902714,5.98,2.99,0.489574023960717
"487",34,5,"Alix Earle",11,0.111821086261981,0,"Val Chmerkovskiy (Joey Graziadei week 9)","Social media personality","Florida","United States",24,2,11,0,0,0.112723761865685,0.0190280582679258,0.300784035812023,5.98,2.99,0.674088095956798
"488",34,5,"Elaine Hendrix",3,0.0958466453674121,0,"Alan Bersten (Rashad Jennings week 9)","Actor/Actress","Georgia","United States",55,5,11,0,0,0.115771015459885,0.0188610774756473,0.325639739611623,5.98,2.99,0.692310672450112
"489",34,5,"Jen Affleck",12,0.0926517571884984,0,"Jan Ravnik","TV Personality","Utah","United States",26,9,7,0,0,0.0700148618271059,0.00944896862413675,0.21009056848721,5.98,2.99,0.418688873726093
"490",34,5,"Scott Hoying",10,0.0958466453674121,0,"Rylee Arnold","Singer/Rapper","California","United States",34,10,6,0,0,0.0664181867473001,0.00859422893694528,0.196976800543374,5.98,2.99,0.397180756748855
"491",34,5,"Andy Richter",6,0.0766773162939297,0,"Emma Slater/Kaitlyn Bristowe (week 9)","Comedian","California","United States",59,7,9,0,0,0.0812127572109602,0.011043222325328,0.238860013801308,5.98,2.99,0.485652288121542
"492",34,5,"Dylan Efron",14,0.115015974440895,0,"Daniella Karagach (Rumer Willis week 9)","TV Personality","California","United States",33,4,11,0,0,0.116689432308577,0.0181756131236215,0.329881147916324,5.98,2.99,0.697802805205292
"493",34,5,"Danielle Fishel",2,0.0926517571884984,0,"Pasha Pashkov","Actor/Actress","California","United States",44,8,8,0,0,0.0738607905086591,0.0106196218447529,0.215602304405311,5.98,2.99,0.441687527241782
"494",34,5,"Jordan Chiles",5,0.10223642172524,0,"Ezra Sosa (Apolo Anton Ohno week 9)","Athlete","Texas","United States",24,3,11,0,0,0.116330430356125,0.0181749757163227,0.329890943919905,5.98,2.99,0.695655973529627
"495",34,6,"Alix Earle",11,0.102941176470588,0,"Val Chmerkovskiy (Joey Graziadei week 9)","Social media personality","Florida","United States",24,2,11,0,0,0.112723761865685,0.0190280582679258,0.300784035812023,6.63,3.315,0.747358541169493
"496",34,6,"Scott Hoying",10,0.0823529411764706,0,"Rylee Arnold","Singer/Rapper","California","United States",34,10,6,1,0,0.0664181867473001,0.00859422893694528,0.196976800543374,6.63,3.315,0.4403525781346
"497",34,6,"Andy Richter",6,0.0794117647058823,0,"Emma Slater/Kaitlyn Bristowe (week 9)","Comedian","California","United States",59,7,9,0,0,0.0812127572109602,0.011043222325328,0.238860013801308,6.63,3.315,0.538440580308666
"498",34,6,"Jordan Chiles",5,0.114705882352941,0,"Ezra Sosa (Apolo Anton Ohno week 9)","Athlete","Texas","United States",24,3,11,0,0,0.116330430356125,0.0181749757163227,0.329890943919905,6.63,3.315,0.771270753261108
"499",34,6,"Robert Irwin",7,0.105882352941176,1,"Witney Carson (Xoshitl Gomez week 9)","Conservationist",NA,"Australia",22,1,NA,0,0,0.165110197835984,0.0281198956354489,0.43565589844935,6.63,3.315,1.09468061165257
"500",34,6,"Jen Affleck",12,0.0941176470588235,0,"Jan Ravnik","TV Personality","Utah","United States",26,9,7,0,0,0.0700148618271059,0.00944896862413675,0.21009056848721,6.63,3.315,0.464198533913712
"501",34,6,"Whitney Leavitt",13,0.114705882352941,0,"Mark Ballas","TV Personality","Utah","United States",32,6,10,0,0,0.0818685658797186,0.0128816440628814,0.229335952902714,6.63,3.315,0.542788591782534
"502",34,6,"Elaine Hendrix",3,0.105882352941176,0,"Alan Bersten (Rashad Jennings week 9)","Actor/Actress","Georgia","United States",55,5,11,0,0,0.115771015459885,0.0188610774756473,0.325639739611623,6.63,3.315,0.767561832499037
"503",34,6,"Danielle Fishel",2,0.105882352941176,0,"Pasha Pashkov","Actor/Actress","California","United States",44,8,8,0,0,0.0738607905086591,0.0106196218447529,0.215602304405311,6.63,3.315,0.48969704107241
"504",34,6,"Dylan Efron",14,0.0941176470588235,0,"Daniella Karagach (Rumer Willis week 9)","TV Personality","California","United States",33,4,11,0,0,0.116689432308577,0.0181756131236215,0.329881147916324,6.63,3.315,0.773650936205868
"505",34,7,"Whitney Leavitt",13,0.126506024096386,0,"Mark Ballas","TV Personality","Utah","United States",32,6,10,0,0,0.0876534950723742,0.0138843578275761,0.244865483010786,6.74,3.37,0.590784556787802
"506",34,7,"Jen Affleck",12,0.102409638554217,0,"Jan Ravnik","TV Personality","Utah","United States",26,9,7,1,0,0.0752361462964403,0.0100541337636292,0.228398246923892,6.74,3.37,0.507091626038008
"507",34,7,"Alix Earle",11,0.129518072289157,0,"Val Chmerkovskiy (Joey Graziadei week 9)","Social media personality","Florida","United States",24,2,11,0,0,0.121031398778287,0.0205021594018577,0.321359184267061,6.74,3.37,0.815751627765655
"508",34,7,"Robert Irwin",7,0.123493975903614,1,"Witney Carson (Xoshitl Gomez week 9)","Conservationist",NA,"Australia",22,1,NA,0,0,0.176172419382168,0.0300824382431102,0.460150746745902,6.74,3.37,1.18740210663581
"509",34,7,"Danielle Fishel",2,0.105421686746988,0,"Pasha Pashkov","Actor/Actress","California","United States",44,8,8,0,0,0.079348236631794,0.011447836091139,0.231478474366471,6.74,3.37,0.534807114898292
"510",34,7,"Andy Richter",6,0.0873493975903614,0,"Emma Slater/Kaitlyn Bristowe (week 9)","Comedian","California","United States",59,7,9,0,0,0.0870971018495286,0.0117479939927145,0.254746231437323,6.74,3.37,0.587034466465823
"511",34,7,"Jordan Chiles",5,0.114457831325301,0,"Ezra Sosa (Apolo Anton Ohno week 9)","Athlete","Texas","United States",24,3,11,0,0,0.124478628578362,0.0193228578957748,0.350186051444091,6.74,3.37,0.838985956618161
"512",34,7,"Elaine Hendrix",3,0.0963855421686747,0,"Alan Bersten (Rashad Jennings week 9)","Actor/Actress","Georgia","United States",55,5,11,0,0,0.124148585180978,0.0202184727741285,0.352077309171716,6.74,3.37,0.83676146411979
"513",34,7,"Dylan Efron",14,0.114457831325301,0,"Daniella Karagach (Rumer Willis week 9)","TV Personality","California","United States",33,4,11,0,0,0.124833988230068,0.0191223797389557,0.350161546894043,6.74,3.37,0.84138108067066
"514",34,8,"Robert Irwin",7,0.126036484245439,1,"Witney Carson (Xoshitl Gomez week 9)","Conservationist",NA,"Australia",22,1,NA,0,0,0.190001202336458,0.0324814200762999,0.489755004136757,6.3,3.15,1.19700757471969
"515",34,8,"Andy Richter",6,0.112769485903814,0,"Emma Slater/Kaitlyn Bristowe (week 9)","Comedian","California","United States",59,7,9,0,0,0.0942669142373976,0.0126170306552431,0.275484268095428,6.3,3.15,0.593881559695605
"516",34,8,"Whitney Leavitt",13,0.131011608623549,0,"Mark Ballas","TV Personality","Utah","United States",32,6,10,0,0,0.0949709221623865,0.015074813555183,0.265487059820164,6.3,3.15,0.598316809623035
"517",34,8,"Alix Earle",11,0.127694859038143,0,"Val Chmerkovskiy (Joey Graziadei week 9)","Social media personality","Florida","United States",24,2,11,0,0,0.131097675289093,0.0219633408725733,0.349623206291478,6.3,3.15,0.825915354321286
